fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality,type
0.3942307692307694,0.19607843137254904,0.1927710843373494,0.046012269938650305,0.08605341246290801,0.024390243902439025,0.15545243619489557,0.09427414690572533,0.2999999999999998,0.1046511627906977,0.596774193548387,0.16666666666666663,0
0.5576923076923078,0.16666666666666666,0.32530120481927716,0.010736196319018405,0.09198813056379823,0.04878048780487805,0.35034802784222735,0.1289762868710227,0.20000000000000018,0.2441860465116279,0.403225806451613,0.33333333333333326,0
0.2692307692307693,0.30392156862745096,0.22891566265060243,0.13957055214723926,0.13056379821958458,0.1637630662020906,0.5034802784222738,0.20744168112589279,0.5272727272727273,0.4069767441860464,0.22580645161290325,0.5,0
0.27884615384615397,0.0784313725490196,0.22289156626506026,0.010736196319018405,0.0801186943620178,0.14982578397212543,0.2691415313225058,0.04877578561789164,0.42727272727272725,0.3372093023255814,0.709677419354839,0.6666666666666665,0
0.42307692307692313,0.20588235294117646,0.29518072289156627,0.006134969325153375,0.10385756676557864,0.09407665505226481,0.25290023201856143,0.10969732022363843,0.4727272727272731,0.16279069767441856,0.467741935483871,0.16666666666666663,0
0.24038461538461542,0.2745098039215686,0.18072289156626506,0.06441717791411042,0.11869436201780417,0.041811846689895474,0.17633410672853828,0.11740890688259142,0.5090909090909093,0.19767441860465118,0.4193548387096775,0.33333333333333326,0
0.2654867256637168,0.2671232876712329,0.15,0.13013698630136986,0.16360601001669448,0.4507042253521127,0.23674911660777387,0.3986784140969206,0.3385826771653542,0.17964071856287425,0.2769230769230768,0.6000000000000001,1
0.1327433628318584,0.1917808219178082,0.16,0.06164383561643835,0.0951585976627713,0.14084507042253522,0.06713780918727916,0.3986784140969206,0.5354330708661417,0.24550898203592816,0.2615384615384615,0.8,1
0.2743362831858408,0.30136986301369867,0.2,0.07534246575342465,0.10517529215358931,0.11267605633802817,0.11660777385159012,0.6336270190895874,0.5826771653543306,0.17365269461077845,0.13846153846153864,0.3999999999999999,1
0.28846153846153855,0.2745098039215686,0.1927710843373494,0.015337423312883437,0.08902077151335314,0.027874564459930314,0.2668213457076566,0.1482552535184105,0.5272727272727273,0.5232558139534884,0.25806451612903225,0.33333333333333326,0
0.28846153846153855,0.21568627450980388,0.14457831325301204,0.09202453987730061,0.3382789317507419,0.11498257839721254,0.24825986078886308,0.1578947368421062,0.31818181818181834,0.30232558139534876,0.22580645161290325,0.33333333333333326,0
0.3653846153846154,0.23529411764705882,0.3493975903614458,0.2476993865030675,0.12166172106824927,0.14285714285714285,0.3573085846867749,0.24657798342008874,0.3909090909090911,0.372093023255814,0.19354838709677402,0.33333333333333326,0
0.17307692307692313,0.12745098039215685,0.14457831325301204,0.05828220858895705,0.053412462908011875,0.12195121951219512,0.32714617169373544,0.07499518025833751,0.5272727272727273,0.1046511627906977,0.5645161290322582,0.6666666666666665,0
0.35576923076923084,0.18627450980392157,0.21686746987951808,0.09815950920245399,0.0801186943620178,0.14982578397212543,0.3596287703016241,0.13090418353576183,0.28181818181818175,0.12790697674418605,0.4838709677419355,0.33333333333333326,0
0.28846153846153855,0.1372549019607843,0.18674698795180725,0.08742331288343558,0.07715133531157273,0.10801393728222997,0.37354988399071926,0.09041835357625061,0.4727272727272731,0.5116279069767442,0.741935483870968,0.5,0
0.2596153846153847,0.08823529411764708,0.18674698795180725,0.013803680981595092,0.09495548961424335,0.11149825783972125,0.25986078886310904,0.07345286292654762,0.3090909090909091,0.27906976744186046,0.403225806451613,0.5,0
0.24038461538461542,0.23529411764705882,0.15662650602409642,0.17484662576687116,0.11869436201780417,0.21254355400696864,0.37354988399071926,0.17331791016001574,0.3818181818181823,0.3837209302325581,0.306451612903226,0.5,0
0.23008849557522126,0.1780821917808219,0.31,0.07534246575342465,0.07345575959933204,0.19718309859154928,0.0812720848056537,0.3414096916299627,0.38582677165354307,0.2574850299401198,0.44615384615384635,1.0,1
0.35576923076923084,0.23529411764705882,0.29518072289156627,0.01687116564417178,0.06528189910979229,0.14634146341463414,0.23201856148491878,0.06728359359938452,0.31818181818181834,0.27906976744186046,0.7258064516129035,0.5,0
0.48672566371681414,0.13013698630136986,0.44,0.0958904109589041,0.11352253756260433,0.295774647887324,0.1413427561837456,0.6409691629956029,0.4566929133858264,0.2035928143712575,0.19999999999999996,0.6000000000000001,1
0.35576923076923084,0.2450980392156863,0.1927710843373494,0.16104294478527606,0.0801186943620178,0.08013937282229966,0.25522041763341063,0.17524580682475488,0.3909090909090911,0.13953488372093026,0.403225806451613,0.5,0
0.3653846153846154,0.23529411764705882,0.15060240963855423,0.13650306748466257,0.06231454005934719,0.04529616724738676,0.29466357308584684,0.12647002120686324,0.3454545454545457,0.25581395348837205,0.6612903225806452,0.5,0
0.34615384615384626,0.15686274509803919,0.2530120481927711,0.20552147239263804,0.16913946587537093,0.16027874564459932,0.43851508120649646,0.2080200501253131,0.15454545454545476,0.2325581395348837,0.14516129032258074,0.5,0
0.34615384615384626,0.25490196078431376,0.18072289156626506,0.21932515337423314,0.08308605341246292,0.23693379790940766,0.37122969837587005,0.19028340080971518,0.4818181818181819,0.17441860465116277,0.3870967741935485,0.5,0
0.18584070796460184,0.6301369863013698,0.08,0.0958904109589041,0.09181969949916528,0.25352112676056343,0.09187279151943463,0.47063142437592376,0.6141732283464565,0.1437125748502994,0.40000000000000013,0.19999999999999996,1
0.24038461538461542,0.12745098039215685,0.3493975903614458,0.1441717791411043,0.2136498516320475,0.11149825783972125,0.27146171693735494,0.17524580682475488,0.20909090909090944,0.27906976744186046,0.14516129032258074,0.33333333333333326,0
0.34615384615384626,0.11764705882352941,0.16867469879518077,0.1303680981595092,0.11275964391691395,0.09407665505226481,0.19953596287703013,0.1582803161750519,0.40000000000000036,0.29069767441860456,0.2903225806451615,0.6666666666666665,0
0.2500000000000001,0.12745098039215685,0.18072289156626506,0.07668711656441717,0.10385756676557864,0.14285714285714285,0.35034802784222735,0.15018315018314965,0.8000000000000003,0.22093023255813948,0.4193548387096775,0.5,0
0.41346153846153855,0.19607843137254904,0.2771084337349398,0.22699386503067484,0.1483679525222552,0.10452961672473868,0.38979118329466356,0.2562174667437809,0.5,0.4186046511627906,0.16129032258064524,0.16666666666666663,0
0.3097345132743363,0.3116438356164383,0.22,0.0821917808219178,0.10851419031719531,0.15492957746478872,0.20848056537102472,0.48678414096916356,0.43307086614173196,0.10778443113772454,0.12307692307692308,0.3999999999999999,1
0.3653846153846154,0.2745098039215686,0.29518072289156627,0.16411042944785276,0.10979228486646886,0.2961672473867596,0.4918793503480278,0.21765953344900524,0.26363636363636367,0.2441860465116279,0.19354838709677402,0.33333333333333326,0
0.43269230769230793,0.19607843137254904,0.24096385542168677,0.11042944785276074,0.09495548961424335,0.1254355400696864,0.42923433874709976,0.20223636013109925,0.5636363636363635,0.3372093023255814,0.25806451612903225,0.5,0
0.24038461538461542,0.0980392156862745,0.13253012048192772,0.013803680981595092,0.10089020771513352,0.14982578397212543,0.3387470997679814,0.10160015423173263,0.42727272727272725,0.30232558139534876,0.35483870967741926,0.33333333333333326,0
0.3653846153846154,0.29411764705882354,0.16867469879518077,0.05521472392638037,0.05934718100890209,0.01742160278745645,0.23897911832946633,0.06728359359938452,0.25454545454545485,0.22093023255813948,0.741935483870968,0.5,0
0.5309734513274336,0.2054794520547945,0.48,0.1232876712328767,0.08848080133555926,0.056338028169014086,0.04240282685512367,0.5234948604992695,0.3700787401574801,0.32335329341317365,0.44615384615384635,0.6000000000000001,1
0.3173076923076924,0.04901960784313725,0.24096385542168677,0.00920245398773006,0.11275964391691395,0.18118466898954705,0.29002320185614844,0.11740890688259142,0.5272727272727273,0.8720930232558137,0.2903225806451615,0.6666666666666665,0
0.2596153846153847,0.14705882352941177,0.2349397590361446,0.019938650306748466,0.0801186943620178,0.13588850174216027,0.20649651972157773,0.055716213610949694,0.42727272727272725,0.2441860465116279,0.6290322580645162,0.6666666666666665,0
0.22115384615384626,0.19607843137254904,0.21084337349397592,0.18711656441717792,0.11572700296735905,0.21254355400696864,0.5104408352668214,0.2003084634663601,0.3272727272727276,0.20930232558139533,0.14516129032258074,0.33333333333333326,0
0.2500000000000001,0.19607843137254904,0.25903614457831325,0.09969325153374232,0.10682492581602374,0.20209059233449478,0.4918793503480278,0.15596684017736706,0.3363636363636364,0.26744186046511625,0.22580645161290325,0.5,0
0.3076923076923078,0.2745098039215686,0.08433734939759038,0.1687116564417178,0.10089020771513352,0.11498257839721254,0.5081206496519722,0.20416425679583838,0.3727272727272726,0.3372093023255814,0.14516129032258074,0.33333333333333326,0
0.7079646017699115,0.18493150684931509,0.49,0.1095890410958904,0.11352253756260433,0.09859154929577466,0.04946996466431096,0.6703377386196792,0.2598425196850389,0.2934131736526946,0.2923076923076924,0.6000000000000001,1
0.23893805309734517,0.5890410958904109,0.05,0.0821917808219178,0.08180300500834724,0.26760563380281693,0.15194346289752653,0.512481644640232,0.44881889763779537,0.1317365269461078,0.19999999999999996,0.0,1
0.2692307692307693,0.14705882352941177,0.15662650602409642,0.010736196319018405,0.10682492581602374,0.04878048780487805,0.27610208816705334,0.1212647002120697,0.581818181818182,0.441860465116279,0.3225806451612905,0.5,0
0.27884615384615397,0.0980392156862745,0.11445783132530121,0.06288343558282208,0.10979228486646886,0.1916376306620209,0.35266821345707655,0.1443994601889358,0.5454545454545454,0.5116279069767442,0.403225806451613,0.5,0
0.08849557522123891,0.3698630136986301,0.0,0.1095890410958904,0.09015025041736227,0.08450704225352114,0.03180212014134276,0.1828193832599112,0.6141732283464565,0.1497005988023952,0.6923076923076923,0.3999999999999999,1
0.424778761061947,0.1232876712328767,0.56,0.13013698630136986,0.11352253756260433,0.07042253521126761,0.038869257950530034,0.4647577092511028,0.3228346456692912,0.3532934131736528,0.5076923076923077,1.0,1
0.21153846153846168,0.14705882352941177,0.20481927710843376,0.010736196319018405,0.04747774480712167,0.07317073170731707,0.23665893271461713,0.04819741661846777,0.581818181818182,0.17441860465116277,0.7580645161290325,0.5,0
0.41346153846153855,0.16666666666666666,0.20481927710843376,0.14570552147239263,0.12166172106824927,0.0975609756097561,0.25986078886310904,0.19529593213803764,0.40909090909090917,0.31395348837209297,0.33870967741935476,0.5,0
0.3365384615384617,0.20588235294117646,0.22289156626506026,0.11809815950920247,0.10385756676557864,0.14982578397212543,0.505800464037123,0.18295739348371143,0.36363636363636376,0.29069767441860456,0.16129032258064524,0.33333333333333326,0
0.29807692307692324,0.11764705882352941,0.24096385542168677,0.10889570552147239,0.06824925816023741,0.17073170731707318,0.38747099767981436,0.13090418353576183,0.45454545454545503,0.05813953488372098,0.5483870967741937,0.33333333333333326,0
0.1504424778761062,0.4383561643835616,0.0,0.136986301369863,0.10016694490818029,0.35211267605633806,0.1625441696113074,0.2731277533039673,0.606299212598425,0.1616766467065868,0.476923076923077,0.6000000000000001,1
0.21153846153846168,0.2745098039215686,0.03614457831325301,0.012269938650306747,0.16913946587537093,0.08710801393728224,0.27610208816705334,0.1212647002120697,0.49090909090909074,0.3837209302325581,0.20967741935483875,0.33333333333333326,0
0.3942307692307694,0.10784313725490197,0.15662650602409642,0.023006134969325156,0.08902077151335314,0.020905923344947737,0.31090487238979114,0.13668787352997924,0.2999999999999998,0.6046511627906976,0.2903225806451615,0.33333333333333326,0
0.2596153846153847,0.22549019607843135,0.3674698795180723,0.19018404907975459,0.13056379821958458,0.10104529616724739,0.2645011600928074,0.1922112974744543,0.3363636363636364,0.3255813953488372,0.20967741935483875,0.5,0
0.3750000000000001,0.0784313725490196,0.29518072289156627,0.02147239263803681,0.1394658753709199,0.0627177700348432,0.2668213457076566,0.1482552535184105,0.5454545454545454,0.31395348837209297,0.435483870967742,0.5,0
0.3076923076923078,0.15686274509803919,0.30722891566265065,0.15950920245398773,0.05934718100890209,0.18466898954703834,0.505800464037123,0.1810294968189723,0.28181818181818175,0.45348837209302323,0.24193548387096775,0.33333333333333326,0
0.3173076923076924,0.30392156862745096,0.4759036144578314,0.012269938650306747,0.5489614243323443,0.07317073170731707,0.18793503480278423,0.09658762290341372,0.40909090909090917,0.27906976744186046,0.403225806451613,0.5,0
0.1923076923076924,0.2745098039215686,0.15662650602409642,0.04141104294478527,0.08605341246290801,0.13240418118466898,0.33410672853828305,0.07692307692307665,0.5636363636363635,0.3837209302325581,0.5322580645161292,0.5,0
0.2500000000000001,0.4117647058823529,0.12048192771084339,0.02760736196319018,0.1483679525222552,0.059233449477351915,0.23897911832946633,0.11625216888374723,0.41818181818181843,0.20930232558139533,0.19354838709677402,0.5,0
0.20353982300884965,0.1917808219178082,0.14,0.10273972602739725,0.12186978297161938,0.28169014084507044,0.12014134275618375,0.4941262848751933,0.5433070866141732,0.17964071856287425,0.19999999999999996,0.6000000000000001,1
0.22115384615384626,0.11764705882352941,0.24096385542168677,0.019938650306748466,0.056379821958456984,0.10452961672473868,0.29930394431554525,0.08270676691729406,0.49090909090909074,0.5813953488372092,0.596774193548387,0.33333333333333326,0
0.24038461538461542,0.05882352941176472,0.2349397590361446,0.00920245398773006,0.10385756676557864,0.08362369337979095,0.24825986078886308,0.09427414690572533,0.49090909090909074,0.3604651162790698,0.370967741935484,0.5,0
0.18269230769230782,0.18627450980392157,0.0963855421686747,0.12883435582822086,0.13056379821958458,0.10452961672473868,0.23665893271461713,0.14709851551956632,0.581818181818182,0.17441860465116277,0.3870967741935485,0.5,0
0.35398230088495575,0.2808219178082192,0.22,0.07534246575342465,0.14691151919866444,0.08450704225352114,0.07420494699646643,0.48678414096916356,0.3622047244094486,0.13772455089820365,0.2769230769230768,0.6000000000000001,1
0.3365384615384617,0.22549019607843135,0.41566265060240964,0.14723926380368096,0.09495548961424335,0.1951219512195122,0.35034802784222735,0.20416425679583838,0.3090909090909091,0.26744186046511625,0.09677419354838701,0.33333333333333326,0
0.28846153846153855,0.19607843137254904,0.10240963855421688,0.2039877300613497,0.11275964391691395,0.1637630662020906,0.35498839907192575,0.21573163678426965,0.44545454545454577,0.3372093023255814,0.16129032258064524,0.5,0
0.2500000000000001,0.1372549019607843,0.18674698795180725,0.2039877300613497,0.09198813056379823,0.1916376306620209,0.29234338747099764,0.18527086948139626,0.44545454545454577,0.18604651162790697,0.435483870967742,0.33333333333333326,0
0.46902654867256643,0.3493150684931507,0.24,0.10273972602739725,0.10851419031719531,0.07042253521126761,0.09540636042402827,0.5381791483113005,0.2755905511811019,0.1437125748502994,0.15384615384615397,0.3999999999999999,1
0.3846153846153847,0.18627450980392157,0.3493975903614458,0.1625766871165644,0.0801186943620178,0.14634146341463414,0.35266821345707655,0.20416425679583838,0.3090909090909091,0.22093023255813948,0.14516129032258074,0.5,0
0.41346153846153855,0.21568627450980388,0.29518072289156627,0.17944785276073622,0.11869436201780417,0.1672473867595819,0.31322505800464034,0.19259687680740356,0.3363636363636364,0.4069767441860464,0.35483870967741926,0.6666666666666665,0
0.3173076923076924,0.14705882352941177,0.2349397590361446,0.20092024539877298,0.1454005934718101,0.08362369337979095,0.3781902552204176,0.20127241179872968,0.16363636363636358,0.27906976744186046,0.16129032258064524,0.5,0
0.20192307692307698,0.1764705882352941,0.1746987951807229,0.0736196319018405,0.10979228486646886,0.11149825783972125,0.24825986078886308,0.09890109890109855,0.4727272727272731,0.22093023255813948,0.5483870967741937,0.5,0
0.2500000000000001,0.15686274509803919,0.29518072289156627,0.07975460122699386,0.13056379821958458,0.08013937282229966,0.25754060324825984,0.13668787352997924,0.26363636363636367,0.8837209302325579,0.403225806451613,0.5,0
0.35576923076923084,0.05882352941176472,0.20481927710843376,0.010736196319018405,0.1364985163204748,0.1672473867595819,0.33410672853828305,0.14247156352419665,0.5181818181818185,0.6744186046511627,0.25806451612903225,0.5,0
0.08849557522123891,0.13013698630136986,0.78,0.8904109589041095,0.1035058430717863,0.3098591549295775,0.303886925795053,0.4919236417033801,0.5118110236220472,0.08982035928143708,0.32307692307692304,0.6000000000000001,1
0.47115384615384626,0.15686274509803919,0.21084337349397592,0.0,0.09792284866468845,0.0313588850174216,0.14385150812064962,0.10584152689416015,0.3272727272727276,0.18604651162790697,0.4193548387096775,0.33333333333333326,0
0.34615384615384626,0.1764705882352941,0.1927710843373494,0.04754601226993865,0.06824925816023741,0.09407665505226481,0.42691415313225056,0.08155002891844987,0.3454545454545457,0.5232558139534884,0.7258064516129035,0.5,0
0.22596153846153855,0.12745098039215685,0.22289156626506026,0.03987730061349694,0.035608308605341255,0.0627177700348432,0.16473317865429232,0.0703682282629643,0.6090909090909093,0.29069767441860456,0.6451612903225807,0.33333333333333326,0
0.2654867256637168,0.273972602739726,0.12,0.14383561643835616,0.09181969949916528,0.15492957746478872,0.16607773851590107,0.516152716593254,0.48818897637795233,0.1437125748502994,0.10769230769230775,0.3999999999999999,1
0.654867256637168,0.18493150684931509,0.66,0.14383561643835616,0.1352253756260434,0.15492957746478872,0.08480565371024736,0.6997063142437696,0.34645669291338566,0.17964071856287425,0.36923076923076925,0.8,1
0.1327433628318584,0.40753424657534243,0.1,0.11643835616438356,0.0684474123539232,0.16901408450704225,0.07420494699646643,0.2606461086637353,0.6535433070866139,0.10179640718562874,0.5384615384615385,0.3999999999999999,1
0.3076923076923078,0.12745098039215685,0.18674698795180725,0.08282208588957055,0.10979228486646886,0.09407665505226481,0.22969837587006958,0.13090418353576183,0.49090909090909074,0.3255813953488372,0.4516129032258067,0.5,0
0.2692307692307693,0.0980392156862745,0.16867469879518077,0.01687116564417178,0.09495548961424335,0.17770034843205576,0.35266821345707655,0.09562367457104415,0.3727272727272726,0.26744186046511625,0.35483870967741926,0.5,0
0.16346153846153855,0.03921568627450979,0.1987951807228916,0.006134969325153375,0.08605341246290801,0.07317073170731707,0.2830626450116009,0.08733371891266728,0.4818181818181819,0.26744186046511625,0.2903225806451615,0.33333333333333326,0
0.2692307692307693,0.1764705882352941,0.13253012048192772,0.2691717791411043,0.12166172106824927,0.07317073170731707,0.3016241299303944,0.229998072103335,0.3090909090909091,0.3255813953488372,0.19354838709677402,0.33333333333333326,0
0.3076923076923078,0.21568627450980388,0.16265060240963858,0.013803680981595092,0.19881305637982197,0.07665505226480837,0.31554524361948955,0.12203585887796464,0.3454545454545457,0.3488372093023256,0.33870967741935476,0.33333333333333326,0
0.28846153846153855,0.4215686274509804,0.18072289156626506,0.05521472392638037,0.16913946587537093,0.1254355400696864,0.3619489559164733,0.14247156352419665,0.4363636363636365,0.2325581395348837,0.17741935483870974,0.33333333333333326,0
0.3173076923076924,0.1764705882352941,0.11445783132530121,0.1165644171779141,0.12462908011869436,0.17770034843205576,0.4129930394431554,0.1713900134952766,0.40000000000000036,0.3488372093023256,0.27419354838709675,0.33333333333333326,0
0.20192307692307698,0.0980392156862745,0.16867469879518077,0.006134969325153375,0.08308605341246292,0.07665505226480837,0.18329466357308583,0.07383844225949687,0.5181818181818185,0.3837209302325581,0.42741935483870974,0.6666666666666665,0
0.41346153846153855,0.18627450980392157,0.1987951807228916,0.010736196319018405,0.10682492581602374,0.08362369337979095,0.21113689095127608,0.06844033159822516,0.23636363636363633,0.25581395348837205,0.709677419354839,0.5,0
0.21153846153846168,0.08823529411764708,0.1987951807228916,0.08282208588957055,0.0801186943620178,0.0975609756097561,0.23665893271461713,0.12550607287449367,0.5454545454545454,0.4186046511627906,0.34677419354838723,0.6666666666666665,0
0.3750000000000001,0.25490196078431376,0.16867469879518077,0.15950920245398773,0.09198813056379823,0.10104529616724739,0.2505800464037123,0.21283979178716095,0.5,0.08139534883720928,0.19354838709677402,0.5,0
0.23076923076923084,0.21568627450980388,0.10240963855421688,0.03374233128834356,0.09198813056379823,0.07665505226480837,0.2691415313225058,0.13090418353576183,0.26363636363636367,0.27906976744186046,0.16129032258064524,0.33333333333333326,0
0.34615384615384626,0.2647058823529411,0.14457831325301204,0.08282208588957055,0.09792284866468845,0.09059233449477352,0.2645011600928074,0.11432427221901165,0.3818181818181823,0.25581395348837205,0.5322580645161292,0.33333333333333326,0
0.3076923076923078,0.11764705882352941,0.20481927710843376,0.07822085889570553,0.07715133531157273,0.10452961672473868,0.17169373549883987,0.10969732022363843,0.42727272727272725,0.27906976744186046,0.5645161290322582,0.5,0
0.2692307692307693,0.15686274509803919,0.1987951807228916,0.14570552147239263,0.06824925816023741,0.020905923344947737,0.16705336426914152,0.17640254482359907,0.42727272727272725,0.3372093023255814,0.2903225806451615,0.5,0
0.43269230769230793,0.32352941176470584,0.30722891566265065,0.02147239263803681,0.10979228486646886,0.0313588850174216,0.45939675174013916,0.11355311355311315,0.27272727272727293,0.3837209302325581,0.5483870967741937,0.33333333333333326,0
0.28846153846153855,0.18627450980392157,0.07228915662650602,0.010736196319018405,0.09198813056379823,0.2961672473867596,0.36890951276102085,0.09427414690572533,0.41818181818181843,0.22093023255813948,0.3225806451612905,0.33333333333333326,0
0.34615384615384626,0.32352941176470584,0.20481927710843376,0.06288343558282208,0.09792284866468845,0.059233449477351915,0.27378190255220414,0.1578947368421062,0.4818181818181819,0.2325581395348837,0.3870967741935485,0.33333333333333326,0
0.3269230769230771,0.12745098039215685,0.21686746987951808,0.23159509202453987,0.10682492581602374,0.22996515679442509,0.40371229698375866,0.23346828609986403,0.4818181818181819,0.627906976744186,0.22580645161290325,0.33333333333333326,0
0.23076923076923084,0.23529411764705882,0.30120481927710846,0.09049079754601226,0.11572700296735905,0.20557491289198607,0.41067285382830626,0.1482552535184105,0.42727272727272725,0.26744186046511625,0.25806451612903225,0.33333333333333326,0
0.3653846153846154,0.25490196078431376,0.2349397590361446,0.10736196319018404,0.09198813056379823,0.14982578397212543,0.47795823665893267,0.1810294968189723,0.3545454545454545,0.3604651162790698,0.19354838709677402,0.5,0
0.3269230769230771,0.18627450980392157,0.18674698795180725,0.00920245398773006,0.06528189910979229,0.08710801393728224,0.16473317865429232,0.03489492963177199,0.28181818181818175,0.12790697674418605,0.7580645161290325,0.5,0
